[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: MPEG2;mpg;Video;MPEG-2 Video;ContentRecognizerMPEG;Motion Picture Experts Group Video;512;4294967296
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: MPO;mpo;Other;Multiple Picture Objects;ContentRecognizerExifJPEG;Exif JPEG;512;33554432
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: MRW;mrw;Image;Minolta MRW Raw Image;ContentRecognizerMinoltaMRW;Minolta MRW;512;67108864
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: MSNV;mp4;Video;Sony PSP MPEG-4 Video;ContentRecognizerQuickTime;QuickTime;512;4294967296
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: MSV;msv;Audio;Sony Digital Voice Recorder File;ContentRecognizerMSV;Sony Digital Voice Recorder File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: MTS;mts;Video;MPEG Transport Stream;ContentRecognizerMTS;MPEG Transport Stream;37600;17179869184
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: MXF;mxf;Video;MXF Video;ContentRecognizerMXF;MXF Video;512;4294967296
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: MapGuidePDB;pdb;Document;Map & Guide Palm Database File;ContentRecognizerMapGuidePDB;Map & Guide Palm Database File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: MicrosoftFMT;fmt;Document;Microsoft Printer Driver;ContentRecognizerMicrosoftFMT;Microsoft Printer Driver;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: MicrosoftPDB;pdb;Document;Microsoft C/C++ program database;ContentRecognizerMicrosoftPDB;Microsoft C/C++ program database;512;128000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: NDF;ndf;Image;Nikon NDF Raw Image;ContentRecognizerNikonNDF;Nikon NDF;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: NEF;nef;Image;Nikon Electronic Format Raw Image;ContentRecognizerTaggedImageFileFormat;Tagged Image File Format;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: NLM;nlm;Document;NetWare Loadable Module;ContentRecognizerNLM;NetWare Loadable Module;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: NRW;nrw;Image;Nikon NRW Raw Image;ContentRecognizerTaggedImageFileFormat;Tagged Image File Format;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: NSF;nsf;Document;Lotus Notes File;ContentRecognizerNSF;Lotus Notes File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: NTF;ntf;Document;Lotus Notes File;ContentRecognizerNTF;Lotus Notes File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: OGG;ogg;Audio;OGG Container;ContentRecognizerOGG;OGG Container;128;33554432
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: OLEStream;ole;Other;Microsoft Generic OLE Stream;ContentRecognizerOLEStream;Microsoft OLE Stream;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: ORF;orf;Image;Olympus ORF Raw Image;ContentRecognizerOlympusORF;Olympus ORF LSB;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: OTP;otp;Document;CFW Graphics 3D CADE Plot;ContentRecognizerOTP;CFW Graphics 3D CADE Plot;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: OutlookMBX;mbx;Document;Outlook Express Mailbox;ContentRecognizerOutlookMBX;Outlook Express Mailbox;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: P3C;p3c;Document;Project Planner Compressed File;ContentRecognizerP3C;Project Planner Compressed File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PAT;pat;Image;CorelDraw Pattern File;ContentRecognizerResourceInterchangeFileFormat;Resource Interchange File Format;512;4294967296
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PBD;pbd;Document;PowerBuilder File;ContentRecognizerPBD;PowerBuilder File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PCX;pcx;Image;Paintbrush PCX;ContentRecognizerZSoftPCX;ZSoft PCX;512;33554432
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PDF;pdf;Document;Portable Document File;ContentRecognizerPDF;Portable Document Format;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PEF;pef;Image;Pentax Electronic File Raw Image;ContentRecognizerTaggedImageFileFormat;Tagged Image File Format;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PFB;pfb;Document;Adobe Font File;ContentRecognizerPFB;Adobe Font File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PIC;pic;Image;OS/X QuickDraw File;ContentRecognizerPIC;OS/X QuickDraw File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PKR;pkr;Document;PGP public keyring;ContentRecognizerPKR;PGP public keyring;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PNG;png;Image;Portable Network Graphics;ContentRecognizerPortableNetworkGraphics;Portable Network Graphics;64;16777216
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PP5;pp5;Image;Picture Publisher File;ContentRecognizerPP5;Picture Publisher File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PPC;ppc;Document;OS/X System File;ContentRecognizerPPC;OS/X System File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PPT;ppt;Document;Microsoft PowerPoint Document;ContentRecognizerOLEStream;Microsoft OLE Stream;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PPTX;pptx;Document;Power Point Open XML Document;ContentRecognizerZIP;ZIP Archive;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PRC1;prc;Document;Palm Application/Library;ContentRecognizerPRC1;Palm Application/Library;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PRC2;prc;Document;Palm Application/Library;ContentRecognizerPRC2;Palm Application/Library;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PRE;pre;Document;Freelance Presentation File;ContentRecognizerPRE;Freelance Presentation File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PRZ;prz;Document;Freelance Graphics 97 File;ContentRecognizerPRZ;Freelance Graphics 97 File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PSD;psd;Image;Adobe Photoshop Document;ContentRecognizerPhotoShopData;PhotoShop Data;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PSP;psp;Image;PaintShop Pro;ContentRecognizerPaintShopPro;Paint Shop Pro Image;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PT;pt;Document;Kodak Precision Transform File;ContentRecognizerPT;Kodak Precision Transform File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PUB;pub;Document;Microsoft Publisher Document;ContentRecognizerOLEStream;Microsoft OLE Stream;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PWD;pwd;Document;Pocket WordPad Document;ContentRecognizerPWD;Pocket WordPad Document;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PWL;pwl;Document;Microsoft Windows password file;ContentRecognizerPWL;Microsoft Windows password file;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PWP;pwp;Document;Photoworks Album;ContentRecognizerPWP;Photoworks Album;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PalmMidiPDB;pdb;Audio;Palm System Midi Sounds;ContentRecognizerPalmMidiPDB;Palm System Midi Sounds;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: PhaseOneRawTIF;tif;Image;Phase One Raw Image;ContentRecognizerPhaseOneRawTIF;Phase One Raw;512;268435456
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: QBW;qbw;Document;Intuit Quickbook Windows;ContentRecognizerQBW;Intuit Quickbook Windows;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: QDA;qda;Document;Generic Analysis Chart;ContentRecognizerQDA;Generic Analysis Chart;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: QTK;qtk;Image;Apple QuickTake;ContentRecognizerAppleQuickTake;Apple QuickTake;512;16777216
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: QXD;qxd;Document;QuarkXpress File;ContentRecognizerQXD;QuarkXpress File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: R3D;r3d;Video;Redcode Video;ContentRecognizerRedcode;Redcode;512;4294967296
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: RA;ra;Audio;Real Audio;ContentRecognizerRealAudio;Real Audio;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: RAF;raf;Image;Fuji RAF Raw Image;ContentRecognizerFujifilmRAF;Fujifilm RAF;512;67108864
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: RAR;rar;Archive;Roshal Archive;ContentRecognizerRoshalArchive;Roshal Archive;512;1073741824
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: REG;reg;Document;Regedit File;ContentRecognizerREG;Regedit File;64;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: RIFF;riff;Other;RIFF Container File;ContentRecognizerResourceInterchangeFileFormat;Resource Interchange File Format;512;4294967296
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: RMA;ra;Audio;Real Media Audio;ContentRecognizerRealMedia;Real Media;512;1073741824
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: RMI;rmi;Audio;RMID MIDI;ContentRecognizerResourceInterchangeFileFormat;Resource Interchange File Format;512;4294967296
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: RMV;rm;Video;Real Media Video;ContentRecognizerRealMedia;Real Media;512;1073741824
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: RTF;rtf;Document;Rich Text Format;ContentRecognizerRTF;Rich Text Format;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: RW2;rw2;Image;Panasonic RW2 Raw Image;ContentRecognizerPanasonicRAW;Panasonic/Leica Raw;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: RegistryData;dat;Document;Microsoft Registry File;ContentRecognizerRegistryData;Microsoft Registry File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SAM;sam;Document;Ami Pro;ContentRecognizerSAM;Ami Pro;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SCC;scc;Document;Microsoft Source Code Control;ContentRecognizerSCC;Microsoft Source Code Control;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SCD;scd;Document;Microsoft Schedule +;ContentRecognizerSCD;Microsoft Schedule +;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SCM;scm;Document;Lotus ScreenCam;ContentRecognizerSCM;Lotus ScreenCam;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SFW;sfw;Image;Photoworks File;ContentRecognizerSFW;Photoworks File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SHX;shx;Document;Autodesk Compiled Shape File;ContentRecognizerSHX;Autodesk Compiled Shape File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SIT;sit;Archive;Stuff It Expander;ContentRecognizerSIT;Stuff It Expander;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SKM;skm;Video;SKM Video;ContentRecognizerQuickTime;QuickTime;512;4294967296
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SKR;skr;Document;PGP secret keyring;ContentRecognizerSKR;PGP secret keyring;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SLB;slb;Document;AutoCAD Slide Library;ContentRecognizerSLB;AutoCAD Slide Library;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SLD;sld;Document;AutoCAD Slide;ContentRecognizerSLD;AutoCAD Slide;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SMI;smi;Document;Lotus SmartIcon;ContentRecognizerSMI;Lotus SmartIcon;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SPA;spa;Document;Spectral Data File;ContentRecognizerSPA;Spectral Data File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SR2;sr2;Image;Sony SR2 Raw Image;ContentRecognizerTaggedImageFileFormat;Tagged Image File Format;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SRF;srf;Image;Sony SRF Raw Image;ContentRecognizerTaggedImageFileFormat;Tagged Image File Format;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: STI;sti;Image;Sinar STI Raw Image;ContentRecognizerTaggedImageFileFormat;Tagged Image File Format;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SWF;swf;Other;Shockwave Flash;ContentRecognizerShockwaveFlash;Shockwave Flash;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: SXC;sxc;Document;StarOffice Spreadsheet;ContentRecognizerZIP;ZIP Archive;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: TAR;tar;Archive;Tape Archive;ContentRecognizerTapeArchive;Tape Archive;512;1073741824
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: TEX;tex;Image;Corel Texture;ContentRecognizerTEX;Corel Texture;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: TIFF;tif;Image;Tagged Image File Format;ContentRecognizerTaggedImageFileFormat;Tagged Image File Format;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: TLB;tlb;Document;Microsoft OLE type library;ContentRecognizerTLB;Microsoft OLE type library;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: TLX;tlx;Document;Dictionary File;ContentRecognizerTLX;Dictionary File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: TTF;ttf;Document;TrueType Font;ContentRecognizerTTF;TrueType Font;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: UPI;upi;Image;Ulead PhotoImpact File Object;ContentRecognizerUPI;Ulead PhotoImpact File Object;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: URL;url;Document;Internet Shortcut;ContentRecognizerURL;Internet Shortcut;12;512
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: USR;usr;Document;Corel Photo-Paint User Defined File;ContentRecognizerUSR;Corel Photo-Paint User Defined File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: VOC;voc;Audio;Creative Voice File;ContentRecognizerVOC;Creative Voice File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: VSD;vsd;Document;Microsoft Visio File;ContentRecognizerVSD;Microsoft Visio File;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: WAV;wav;Audio;WAVE Audio;ContentRecognizerResourceInterchangeFileFormat;Resource Interchange File Format;512;4294967296
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: WEBP;webp;Image;WebP Image;ContentRecognizerResourceInterchangeFileFormat;Resource Interchange File Format;512;4294967296
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: WK1;wk1;Document;Lotus 1-2-3 WK1;ContentRecognizerWK1;Lotus 1-2-3 WK1;128;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: WK3;wk3;Document;Lotus 1-2-3 WK3;ContentRecognizerWK3;Lotus 1-2-3 WK3;128;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: WK4;wk4;Document;Lotus 1-2-3 WK4;ContentRecognizerWK4;Lotus 1-2-3 WK4;128;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: WMA;wma;Audio;Windows Media Audio;ContentRecognizerAdvancedSystemsFormat;Advanced Systems Format;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: WMF;wmf;Image;Windows Metafile;ContentRecognizerWindowsMetaFile;Windows MetaFile;128;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: WMV;wmv;Video;Windows Media Video;ContentRecognizerAdvancedSystemsFormat;Advanced Systems Format;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: WRI;wri;Document;Microsoft Write;ContentRecognizerWRI;Microsoft Write;512;32000000
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: X3F;x3f;Image;Foveon X3F Raw Image;ContentRecognizerFoveonX3F;Foveon X3F;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: XLS;xls;Document;Microsoft Excel Document;ContentRecognizerOLEStream;Microsoft OLE Stream;512;134217728
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: XLSX;xlsx;Document;Excel Open XML Document;ContentRecognizerZIP;ZIP Archive;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: ZIP;zip;Archive;ZIP Archive;ContentRecognizerZIP;ZIP Archive;512;536870912
[03:56:01.452] (debug) src\ContentTypeRegister.cpp:121: ZOO;zoo;Archive;ZOO Archive;ContentRecognizerZOO;ZOO Archive;512;32000000
[03:56:01.452] (info) Win32\src\DeviceManagerImpl.cpp:49: Version: Major 6 Minor 1 Build 7601 PlatformId 2 CSDVersion Service Pack 1 SPMajor 1 SPMinor 0 SuiteMask 256 ProductType 1
[03:56:01.483] (debug) src\ManagerWin.cpp:55: rescanDevices
[03:56:01.483] (debug) src\ManagerWin.cpp:65: CoCreateInstance MsftDiscMaster2
[03:56:01.499] (debug) src\ManagerWin.cpp:71: CoCreateInstance MsftDiscMaster2 succeeded
[03:56:01.499] (debug) src\ManagerWin.cpp:78: DiscMaster.Count = 1
[03:56:01.499] (debug) src\ManagerWin.cpp:88: DiscMaster device found: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}
[03:56:01.499] (debug) src\DeviceWin.cpp:213: init \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}
[03:56:01.514] (debug) src\DeviceWin.cpp:220: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: CoCreateInstance MsftDiscRecorder2 succeded
[03:56:01.514] (debug) src\DeviceWin.cpp:233: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: InitializeDiscRecorder succeded
[03:56:01.514] (debug) src\DeviceWin.cpp:242: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: QueryInterface IID_IDiscRecorder2Ex succeded
[03:56:01.514] (debug) src\DeviceWin.cpp:248: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: CoCreateInstance MsftDiscFormat2Data succeded
[03:56:01.514] (error) src\DeviceWin.cpp:251: put_Recorder failed:  (c0aa0407)
[03:56:01.514] (debug) src\DeviceWin.cpp:265: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: readProperties
[03:56:01.514] (debug) src\DeviceWin.cpp:17: readStringProp: Instance=00DBCDCC FuncName=get_ProductId
[03:56:01.514] (debug) src\DeviceWin.cpp:28: readStringProp: Instance=00DBCDCC FuncName=get_ProductId succeded, value is 'BDROM           '
[03:56:01.514] (debug) src\DeviceWin.cpp:17: readStringProp: Instance=00DBCDCC FuncName=get_VendorId
[03:56:01.514] (debug) src\DeviceWin.cpp:28: readStringProp: Instance=00DBCDCC FuncName=get_VendorId succeded, value is 'DTSOFT  '
[03:56:01.514] (debug) src\DeviceWin.cpp:17: readStringProp: Instance=00DBCDCC FuncName=get_ProductRevision
[03:56:01.514] (debug) src\DeviceWin.cpp:28: readStringProp: Instance=00DBCDCC FuncName=get_ProductRevision succeded, value is '1.05'
[03:56:01.514] (debug) src\DeviceWin.cpp:17: readStringProp: Instance=00DBCDCC FuncName=get_VolumeName
[03:56:01.514] (debug) src\DeviceWin.cpp:28: readStringProp: Instance=00DBCDCC FuncName=get_VolumeName succeded, value is '\\?\Volume{2180504b-4dd8-11e5-a77b-d8cb8a55db56}\'
[03:56:01.514] (debug) src\DeviceWin.cpp:267: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: readVolumePathNames
[03:56:01.514] (debug) src\DeviceWin.cpp:287: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: get_VolumePathNames succeded
[03:56:01.514] (debug) src\DeviceWin.cpp:310: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: VolumePathName iteration completed
[03:56:01.514] (debug) src\DeviceWin.cpp:269: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: readSupportedProfiles
[03:56:01.514] (debug) src\DeviceWin.cpp:327: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: get_SupportedProfiles succeded
[03:56:01.514] (debug) src\DeviceWin.cpp:335: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: SupportedProfiles element 0 is 64
[03:56:01.514] (debug) src\DeviceWin.cpp:335: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: SupportedProfiles element 1 is 16
[03:56:01.514] (debug) src\DeviceWin.cpp:335: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: SupportedProfiles element 2 is 8
[03:56:01.514] (debug) src\DeviceWin.cpp:345: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: SupportedProfiles iteration completed
[03:56:01.514] (debug) src\DeviceWin.cpp:271: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: init done
[03:56:01.514] (debug) src\ManagerWin.cpp:91: DeviceImpl created: \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}
[03:56:01.563] (debug) src\RunModeHandlerLicman.cpp:249: Using liclang ru
[03:56:01.563] (debug) src\ManagerWin.cpp:32: isRecordingSupported returning true
[03:56:03.908] (warning) PRController.cpp:456: Opening C:\Program Files (x86)\PHOTORECOVERY Professional 2015\DMD\DMD.exe in C:\Program Files (x86)\PHOTORECOVERY Professional 2015\
[03:56:19.513] (debug) Win32\src\DeviceManagerImpl.cpp:418: buildMountPointMap: DR=C:\ VN=\\?\Volume{e1a8fc45-48ef-11e5-b0af-806e6f6e6963}\
[03:56:19.513] (debug) Win32\src\DeviceManagerImpl.cpp:418: buildMountPointMap: DR=D:\ VN=\\?\Volume{e1a8fc46-48ef-11e5-b0af-806e6f6e6963}\
[03:56:19.513] (debug) Win32\src\DeviceManagerImpl.cpp:418: buildMountPointMap: DR=E:\ VN=\\?\Volume{4ae33c89-48fd-11e5-831e-d8cb8a55db56}\
[03:56:19.513] (debug) Win32\src\DeviceManagerImpl.cpp:418: buildMountPointMap: DR=F:\ VN=\\?\Volume{4ae33c8f-48fd-11e5-831e-d8cb8a55db56}\
[03:56:19.513] (debug) Win32\src\DeviceManagerImpl.cpp:418: buildMountPointMap: DR=G:\ VN=\\?\Volume{2180504b-4dd8-11e5-a77b-d8cb8a55db56}\
[03:56:19.513] (warning) Win32\src\DeviceManagerImpl.cpp:413: GetVolumeNameForVolumeMountPointW 'H:\': 87
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:12: ### START DUMP InstanceID: DTSOFTBUS&REV1\DTCDROM&REV1\1&79F5D87&0&00####
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:13:   PhysicalDeviceObjectName \Device\00000073
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:14:   EnumeratorName DTSOFTBUS&REV1
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:15:   Class CDROM
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:17:   DiskNumber[0] 0
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:18:   Offset[0] 0
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:19:   Length[0] 2147483647
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:21:   DriverName {4d36e965-e325-11ce-bfc1-08002be10318}\0000
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:22:   ProviderName Microsoft
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:23:   DriverDate 6-21-2006
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:24:   DriverVersion 6.1.7601.17514
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:26:   VolumeDIPath \\?\dtsoftbus&rev1#dtcdrom&rev1#1&79f5d87&0&00#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:40: ### END DUMP ####
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:12: ### START DUMP InstanceID: STORAGE\VOLUME\{7446C840-4AB5-11E5-8D4B-806E6F6E6963}#0000000000200000####
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:13:   PhysicalDeviceObjectName \Device\HarddiskVolume4
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:14:   EnumeratorName STORAGE
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:15:   Class Volume
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:17:   DiskNumber[0] 1
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:18:   Offset[0] 2097152
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:19:   Length[0] 536870912000
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:21:   DriverName {71a27cdd-812a-11d0-bec7-08002be2092f}\0014
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:22:   ProviderName Microsoft
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:23:   DriverDate 6-21-2006
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:24:   DriverVersion 6.1.7601.17514
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:26:   VolumeDIPath \\?\storage#volume#{7446c840-4ab5-11e5-8d4b-806e6f6e6963}#0000000000200000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}
[03:56:19.529] (debug) Win32\src\DeviceInfo.cpp:40: ### END DUMP ####
